Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
442913,UNION MART  ,Convenience Store,420,Union St, ,Westfield,MA,1085,2592,HAMPDEN,42.11398,-72.71407,9/21/2001,6/9/2009
972342,Union Mart  ,Convenience Store,420,Union St,Ste 1,Westfield,MA,1085,2499,HAMPDEN,42.11398,-72.71407,11/9/2010,7/14/2011
1001666,Union Mart  ,Convenience Store,297,Apremont Hwy, ,Holyoke,MA,1040,9752,HAMPDEN,42.18411,-72.68025,11/14/2011,8/27/2020
1037157,Union Mart  ,Convenience Store,420,Union St,Ste 1,Westfield,MA,1085,2653,HAMPDEN,42.11398,-72.71407,4/26/2012,7/20/2022
1263472,Union Mart  ,Convenience Store,457,Granby Rd, ,Chicopee,MA,1013,3603,HAMPDEN,42.15818,-72.59884,11/7/2016,4/4/2021
1442099,Union Mart  ,Convenience Store,457,Granby Rd,,Chicopee,MA,1013,3603,HAMPDEN,42.15808,-72.59856,6/11/2021,8/29/2023
1551076,Union Mart  ,Convenience Store,455,Granby Rd,,Chicopee,MA,1013,3603,HAMPDEN,42.15808,-72.59856,6/12/2023, 
1311267,Union Mart Llc  ,Convenience Store,529,Union St,,West Springfield,MA,1089,4112,HAMPDEN,42.10052,-72.6124,2/7/2018,12/26/2022
1311267,Union Mart Llc  ,Convenience Store,529,Union St,,West Springfield,MA,1089,4112,HAMPDEN,42.10052,-72.6124,2/27/2023,9/2/2024
1607070,Urban Food Brood Evening Market  ,Farmers' Market,250,Albany St,,Springfield,MA,1105,1018,HAMPDEN,42.12016,-72.57511,10/15/2024, 
1078981,US Food Mart  ,Convenience Store,28,Main St, ,Westfield,MA,1085,3121,HAMPDEN,42.12097,-72.74793,12/6/2012,12/9/2014
1210558,Us Stars Food & Friendly 0,Convenience Store,190,Orange St, ,Springfield,MA,1108,1324,HAMPDEN,42.09238,-72.5622,9/3/2015,6/3/2024
1625935,Usave Food Store 7749469807,Convenience Store,546,Center St,,Ludlow,MA,1056,2731,HAMPDEN,42.17439,-72.4748,2/25/2025, 
1159886,Utopia  ,Convenience Store,713,Main St, ,Agawam,MA,1001,2540,HAMPDEN,42.06925,-72.61526,9/29/2014,11/23/2018
790200,UTOPIA CONVENIENCE STORE  ,Convenience Store,713,Main St, ,Agawam,MA,1001,2540,HAMPDEN,42.06922,-72.61523,7/3/2006,8/21/2014
1349562,Utopia Convenience Store  ,Convenience Store,713,Main St, ,Agawam,MA,1001,2540,HAMPDEN,42.06923,-72.61525,3/6/2019,6/13/2021
849117,V & Js Mini Mart  ,Small Grocery Store,149,Suffolk St, ,Holyoke,MA,1040,4459,HAMPDEN,42.20808,-72.61251,5/13/2008,10/26/2009
1409280,Valero  ,Convenience Store,491,Allen St,,Springfield,MA,1118,2003,HAMPDEN,42.0924,-72.54615,6/22/2020,1/3/2025
1095254,Valero Agawam  ,Convenience Store,18,Springfield St, ,Agawam,MA,1001,1522,HAMPDEN,42.08947,-72.62814,5/28/2013,2/1/2018
547498,Variety Store  ,Convenience Store,94,Meadow St, ,Westfield,MA,1085,3238,HAMPDEN,42.12453,-72.74187,7/13/1999,6/15/2009
547498,Variety Store  ,Convenience Store,94,Meadow St, ,Westfield,MA,1085,3238,HAMPDEN,42.12453,-72.74187,10/26/2012,9/26/2016
1176358,Veras Mini Market and Deli  ,Convenience Store,830,Chicopee St, ,Chicopee,MA,1013, ,HAMPDEN,42.18839,-72.60561,12/12/2014,4/26/2015
1299218,Veras Mini Market And Deli  ,Small Grocery Store,17,Knox St, ,Springfield,MA,1105,1944,HAMPDEN,42.09623,-72.57091,12/6/2017,3/27/2019
266698,VICTORY  ,Large Grocery Store,573,Union St, ,West Springfield,MA,1089,4114,HAMPDEN,42.10011,-72.6118,4/16/1997, 
592346,VICTORY  ,Supermarket,47,N Elm St, ,Westfield,MA,1085,1619,HAMPDEN,42.13071,-72.74486,12/20/1999,5/1/2018
939893,VILLA ROSA MARKET  ,Convenience Store,349,Main St, ,Holyoke,MA,1040,5607,HAMPDEN,42.19967,-72.60745,3/2/2010,9/7/2011
696635,VILLAGE FOOD MART  ,Large Grocery Store,43,Somers Rd, ,Hampden,MA,1036,9701,HAMPDEN,42.05582,-72.43954,4/4/1989,10/20/2022
1522054,Village Food Mart  ,Large Grocery Store,43,Somers Rd,,Hampden,MA,1036,9701,HAMPDEN,42.05583,-72.43916,11/8/2022, 
1015845,Village Variety Store  ,Small Grocery Store,151,E Main St, ,Chicopee,MA,1020,3696,HAMPDEN,42.15858,-72.58098,8/25/2011,2/17/2020
1233243,VY Enterprises Inc/DBA Racing Mart Fuels 7,Convenience Store,1037,Saint James Ave, ,Springfield,MA,1104,1309,HAMPDEN,42.137,-72.5696,4/5/2016,9/5/2017
1538889,Wah Gwaan Smoke Shop 904 state,Convenience Store,904,State St,,Springfield,MA,1109,3135,HAMPDEN,42.11275,-72.56113,6/12/2023, 
864125,Walgreen 11688,Combination Grocery/Other,1195,Granby Rd, ,Chicopee,MA,1020,2016,HAMPDEN,42.175,-72.5866,8/26/2008,4/20/2023
647486,Walgreens 02710,Combination Grocery/Other,78,Main St, ,Westfield,MA,1085,3128,HAMPDEN,42.12017,-72.7445,5/27/1994,2/27/2024
622905,Walgreens 02699,Combination Grocery/Other,54,East St, ,Ludlow,MA,1056,3407,HAMPDEN,42.15681,-72.48265,5/27/1994, 
323947,WALGREENS  02268,Combination Grocery/Other,50,Saint James Blvd, ,Springfield,MA,1104,2918,HAMPDEN,42.1352,-72.56915,9/29/1994,2/23/2022
325489,Walgreens 03625,Combination Grocery/Other,707,State St, ,Springfield,MA,1109,4109,HAMPDEN,42.11036,-72.56819,12/6/1995,1/22/2025
277814,Walgreens 03736,Combination Grocery/Other,501,Sumner Ave, ,Springfield,MA,1108,2306,HAMPDEN,42.08616,-72.55785,1/21/1997, 
266447,Walgreens 17584,Combination Grocery/Other,126,Island Pond Rd, ,Springfield,MA,1118,1029,HAMPDEN,42.09696,-72.55072,4/17/1997,4/24/2022
602974,Walgreens 17540,Combination Grocery/Other,99,Westfield St, ,W Springfield,MA,1089,2550,HAMPDEN,42.10641,-72.62492,4/25/1997,3/23/2025
378284,Walgreens 4358,Combination Grocery/Other,60,Springfield St, ,Agawam,MA,1001,1522,HAMPDEN,42.08954,-72.62965,11/8/1999, 
229004,Walgreens 2311,Combination Grocery/Other,1919,Wilbraham Rd, ,Springfield,MA,1129,1822,HAMPDEN,42.11498,-72.49783,12/7/1999, 
401027,Walgreens 4967,Combination Grocery/Other,1588,Northampton St, ,Holyoke,MA,1040,1949,HAMPDEN,42.2107,-72.62979,1/4/2000, 
399818,Walgreens 05445,Combination Grocery/Other,1440,Boston Rd, ,Springfield,MA,1129,1128,HAMPDEN,42.14198,-72.49521,1/10/2001, 
559502,Walgreens 10050,Combination Grocery/Other,17,Springfield St, ,Agawam,MA,1001,1521,HAMPDEN,42.0894,-72.6279,12/3/2003,2/7/2022
277445,Walgreens 17542,Combination Grocery/Other,1,Saint James Ave #5, ,Chicopee,MA,1020,2441,HAMPDEN,42.14772,-72.57869,3/26/2004, 
696996,Walgreens 17683,Combination Grocery/Other,1504,Northampton St, ,Holyoke,MA,1040,1938,HAMPDEN,42.21244,-72.62961,3/29/2004,6/21/2021
355512,Walgreens 17787,Combination Grocery/Other,381,Cooley St, ,Springfield,MA,1128,1113,HAMPDEN,42.0931,-72.49924,8/30/2004, 
749296,Walgreens 07703,Combination Grocery/Other,54,Center Sq, ,E Longmeadow,MA,1028,2446,HAMPDEN,42.06489,-72.51315,4/15/2005, 
765162,Walgreens 17673,Combination Grocery/Other,577,Meadow St, ,Chicopee,MA,1013,1876,HAMPDEN,42.17099,-72.61396,9/21/2005, 
813694,WALGREENS 10127,Combination Grocery/Other,625,Carew St, ,Springfield,MA,1104,1961,HAMPDEN,42.12207,-72.58768,2/8/2007, 
898509,Walgreens 07063,Combination Grocery/Other,583,James St, ,Chicopee,MA,1020,3911,HAMPDEN,42.2013,-72.57069,5/21/2009, 
933419,Walgreens 19421,Combination Grocery/Other,117,Main St, ,Monson,MA,1057,1320,HAMPDEN,42.09796,-72.31591,1/8/2010, 
933422,Walgreens 18949,Combination Grocery/Other,7,E Silver St, ,Westfield,MA,1085,4407,HAMPDEN,42.11404,-72.7468,1/8/2010, 
933420,Walgreens 17302,Combination Grocery/Other,1047,Thorndike St, ,Palmer,MA,1069,1504,HAMPDEN,42.15876,-72.32813,1/8/2010, 
1239342,Walgreens 17650,Combination Grocery/Other,592,College Hwy, ,Southwick,MA,1077,9774,HAMPDEN,42.06147,-72.76565,3/3/2016, 
721637,Walmart 1967,Super Store,1105,BOSTON POST RD,Ste 1,SPRINGFIELD,MA,1119, ,HAMPDEN,42.1392,-72.50668,4/15/2004, 
732821,Walmart 2174,Super Store,141,Springfield Rd, ,Westfield,MA,1085,1819,HAMPDEN,42.1086,-72.70635,11/4/2004, 
702322,Walmart SUPERCENTER 5278,Super Store,591,Memorial Dr,Ste 1,Chicopee,MA,1020,5033,HAMPDEN,42.17241,-72.57385,9/13/2004, 
1011554,Walnut Convenience Store  ,Convenience Store,108,Walnut St, ,Springfield,MA,1105,1543,HAMPDEN,42.10561,-72.57369,6/24/2011,8/18/2015
299403,WANIEWSKI FARMS INC  ,Medium Grocery Store,409,S Westfield St, ,Feeding Hills,MA,1030,2721,HAMPDEN,42.05321,-72.67545,5/7/2004,9/14/2016
1262917,Waniewski Farms Inc.  ,Medium Grocery Store,409,S Westfield St, ,Feeding Hills,MA,1030,2721,HAMPDEN,42.05182,-72.6758,11/23/2016, 
990804,Wave Mart  ,Convenience Store,295,Allen St, ,Springfield,MA,1108,2069,HAMPDEN,42.09378,-72.55312,6/27/2011,4/30/2017
1288119,Wave Mart 426,Convenience Store,295,Allen St, ,Springfield,MA,1108,2069,HAMPDEN,42.09378,-72.55312,8/14/2017,9/3/2018
973960,West Side Cost Cutters  ,Convenience Store,533,Union St, ,West Springfield,MA,1089,4112,HAMPDEN,42.10033,-72.61222,11/2/2010,4/16/2015
1261404,West Springfield F.l. Roberts 04066,Convenience Store,518,Memorial Ave, ,West Springfield,MA,1089,4010,HAMPDEN,42.09609,-72.60556,10/26/2016, 
1413296,West Springfield Farmers Market  ,Farmers' Market,615,Main St,,West Springfield,MA,1089,3954,HAMPDEN,42.10167,-72.60733,7/25/2020, 
979394,West Springfield Sunoco  ,Convenience Store,735,Westfield St, ,West Springfield,MA,1089,3802,HAMPDEN,42.10355,-72.63572,11/13/2010,10/17/2016
890198,Westfield Citgo 106,Convenience Store,439,N Elm St, ,Westfield,MA,1085,1667,HAMPDEN,42.14029,-72.73415,5/1/2009,5/2/2017
959742,Westfield Farmers Market  ,Farmers' Market,47,Franklin St,at Goodwill parking lot,Westfield,MA,1085,2224,HAMPDEN,42.1249,-72.7506,7/9/2010,7/22/2015
1188535,WESTFIELD FARMERS MARKET  ,Farmers' Market,36,Court St,,Westfield,MA,1085,3594,HAMPDEN,42.11968,-72.75165,2/25/2015, 
1202426,Westfield Food Mart  ,Convenience Store,288,Elm St, ,Westfield,MA,1085,2921,HAMPDEN,42.12645,-72.74738,7/1/2015,11/28/2023
1568410,Westfield Gulf  ,Convenience Store,288,Elm St,,Westfield,MA,1085,2921,HAMPDEN,42.12652,-72.74761,12/5/2023, 
1257697,Westfield Mobil  ,Convenience Store,162,Southampton Rd, ,Westfield,MA,1085,1370,HAMPDEN,42.14587,-72.73042,9/8/2016,5/23/2017
1621832,Westfield Shell  ,Convenience Store,259,N Elm St,,Westfield,MA,1085,1613,HAMPDEN,42.13592,-72.73897,12/6/2024, 
971171,Westfield Street Sunoco  ,Convenience Store,88,S Maple St, ,Westfield,MA,1085,4352,HAMPDEN,42.11153,-72.76274,10/16/2010,10/17/2016
339359,WESTFIELD VARIETY & DELI  ,Convenience Store,57,Southwick Rd, ,Westfield,MA,1085,4729,HAMPDEN,42.10886,-72.76471,11/10/1992,6/13/2006
1316557,Westfield Victory Store  ,Medium Grocery Store,47,Elm St,,Westfield,MA,1085,2915,HAMPDEN,42.12172,-72.74849,5/2/2018, 
781936,WESTOVER SUPERMART  ,Convenience Store,1782,Westover Rd, ,Chicopee,MA,1020,2857,HAMPDEN,42.18251,-72.56841,6/14/2006, 
749097,WHEELER CONVENIENCE STORE  ,Medium Grocery Store,954,State St, ,Springfield,MA,1109,3145,HAMPDEN,42.11313,-72.55928,5/20/2005,9/25/2019
986889,Wheeler Gas & Convenience  ,Convenience Store,321,Walnut St, ,Springfield,MA,1105,1628,HAMPDEN,42.10117,-72.56698,2/7/2011,4/25/2018
723113,WHEELER'S CONVENIENCE  ,Convenience Store,597,Dickinson St, ,Springfield,MA,1108,3165,HAMPDEN,42.08193,-72.55459,9/20/2001,7/8/2007
826438,Wheelers Convenience  ,Convenience Store,597,Dickinson St, ,Springfield,MA,1108,3165,HAMPDEN,42.08193,-72.55459,7/24/2007,6/17/2008
836283,Wheelers Convenience  ,Convenience Store,142,Dickinson St, ,Springfield,MA,1108,1229,HAMPDEN,42.09042,-72.566,11/30/2007,5/25/2011
857125,Wheelers Convenience  ,Convenience Store,597,Dickinson St, ,Springfield,MA,1108,3165,HAMPDEN,42.08193,-72.55459,7/17/2008,1/14/2020
1379645,Wheelers Convenience  ,Convenience Store,954,State St, ,Springfield,MA,1109,3145,HAMPDEN,42.11338,-72.55956,10/8/2019, 
1393413,Wheelers Convenience  ,Convenience Store,597,Dickinson St,,Springfield,MA,1108,3165,HAMPDEN,42.08185,-72.55463,2/7/2020, 
567733,WHEELERS CONVENIENCE STORE  ,Convenience Store,954,State St, ,Springfield,MA,1109,3145,HAMPDEN,42.11313,-72.55928,10/20/2003,5/3/2005
585630,WHEELERS MARKET  ,Convenience Store,21,Locust St, ,Springfield,MA,1108,1001,HAMPDEN,42.0913,-72.57887,6/14/2004,5/18/2006
785958,WHEELERS MARKET  ,Convenience Store,21,Locust St, ,Springfield,MA,1108,1001,HAMPDEN,42.0913,-72.57887,5/19/2006,8/25/2016
1257281,Wheelers Market  ,Convenience Store,21,Locust St, ,Springfield,MA,1108,1001,HAMPDEN,42.0913,-72.57895,9/8/2016,4/14/2019
942636,Whip City Seafood  ,Seafood Specialty,103A,N Elm St, ,Westfield,MA,1085,1603,HAMPDEN,42.1327,-72.74261,4/10/2010,9/7/2011
945978,Whip City Sweets & Deli  ,Convenience Store,71,Elm St, ,Westfield,MA,1085,2905,HAMPDEN,42.12219,-72.7486,5/18/2010,3/18/2013
1261420,Wilbraham F.l. Roberts 04071,Convenience Store,2788,Boston Rd, ,Wilbraham,MA,1095,1835,HAMPDEN,42.15327,-72.42367,10/26/2016, 
790199,WILBRAHAM MOBIL  ,Convenience Store,2788,Boston Rd, ,Wilbraham,MA,1095,1835,HAMPDEN,42.15345,-72.42332,7/26/2006,5/20/2007
297581,WILBRAHAM ROAD SHELL  ,Convenience Store,1110,Wilbraham Rd, ,Springfield,MA,1109,2023,HAMPDEN,42.11605,-72.52477,11/12/1992,5/13/2015
453930,WONDER HOSTESS BAKERY 29,Bakery Specialty,1566,State St, ,Springfield,MA,1109,2540,HAMPDEN,42.12291,-72.54272,7/23/1996,12/19/2012
493977,WORTHINGTON DISCOUNT LIQUORS CONV  ,Convenience Store,941,Worthington St, ,Springfield,MA,1105,1012,HAMPDEN,42.11282,-72.57922,1/7/1998,3/15/2009
1082605,Worthington Grocery  ,Convenience Store,546,Worthington St, ,Springfield,MA,1105,1710,HAMPDEN,42.10774,-72.58814,1/14/2013,5/29/2014
895860,Worthy Mini Mart  ,Convenience Store,935,Worthington St, ,Springfield,MA,1105,1012,HAMPDEN,42.11275,-72.57944,6/15/2009,4/12/2010
938629,Worthy Mini Mart  ,Convenience Store,935,Worthington St, ,Springfield,MA,1105,1012,HAMPDEN,42.11275,-72.57944,3/23/2010,4/13/2011
996119,Worthy Mini Mart  ,Small Grocery Store,935,Worthington St, ,Springfield,MA,1105,1012,HAMPDEN,42.11275,-72.57944,4/14/2011,3/1/2016
996119,Worthy Mini Mart  ,Small Grocery Store,935,Worthington St, ,Springfield,MA,1105,1012,HAMPDEN,42.11275,-72.57944,4/15/2016,6/14/2016
266335,XTRA MART PALMER  7365,Convenience Store,1078,Park St, ,Palmer,MA,1069,1742,HAMPDEN,42.15625,-72.32483,1/1/1930,6/17/2008
1319322,Yara Market  ,Medium Grocery Store,470,Main St, ,West Springfield,MA,1089,3917,HAMPDEN,42.10244,-72.61021,5/25/2018, 
1518167,Yarabi Halal Market  ,Convenience Store,298,Belmont Ave,,Springfield,MA,1108,2061,HAMPDEN,42.08762,-72.56691,11/14/2022,5/22/2023
1496617,Yazzy's Market Inc  ,Convenience Store,810,Meadow St,,Chicopee,MA,1013,1801,HAMPDEN,42.16499,-72.61438,4/19/2022, 
400062,YE OLDE BUTCHER SHOPPE  ,Medium Grocery Store,68,North Blvd, ,W Springfield,MA,1089,2862,HAMPDEN,42.10586,-72.63286,1/1/1930, 
1344109,Your Buddies Convenience Store  ,Convenience Store,526,Sumner Ave, ,Springfield,MA,1108,2458,HAMPDEN,42.08634,-72.55748,12/12/2018,4/20/2022
1430473,Your Island Supermarket  ,Convenience Store,1072,State St,,Springfield,MA,1109,3130,HAMPDEN,42.11459,-72.55552,1/11/2021,9/28/2021
1094550,Your Money Problem Store and Convenience  ,Convenience Store,1111,Main St, ,Springfield,MA,1103,2116,HAMPDEN,42.10008,-72.58566,6/24/2013,3/12/2014
1305504,Zain's Smoke Shop & Convenience Store  ,Convenience Store,895,Carew St,,Springfield,MA,1104,1208,HAMPDEN,42.12785,-72.58103,12/19/2017,9/7/2025
1509655,Zain's Smoke Shop And Convenience  ,Convenience Store,12,Massachusetts Ave, ,Chicopee,MA,1013, ,HAMPDEN,42.19073,-72.59921,7/28/2022,5/5/2025
823798,Zar Mart  ,Convenience Store,121,N Elm St, ,Westfield,MA,1085,1632,HAMPDEN,42.13358,-72.74164,7/24/2007,10/9/2008
1086296,ZAS Enterprise Inc  DBA/ State Food Mart  ,Convenience Store,910,State St, ,Springfield,MA,1109,3135,HAMPDEN,42.11256,-72.56101,2/11/2013,1/4/2016
1540067,Zo Lit Lifestyle Llc. 1,Small Grocery Store,414,Chestnut St,,Springfield,MA,1104,3407,HAMPDEN,42.11232,-72.59766,4/20/2023, 
729665,ZOE MINI MARKET  ,Convenience Store,869,Hampden St, ,Holyoke,MA,1040,2408,HAMPDEN,42.21334,-72.62138,1/12/2005,1/23/2006
1209047,Zone Supermarket  ,Convenience Store,770,Main St, ,Springfield,MA,1105,2429,HAMPDEN,42.09649,-72.58195,1/2/2016,11/22/2019
1280317,Zyanas Market  ,Convenience Store,11,Dorset St, ,Springfield,MA,1108,2817,HAMPDEN,42.08844,-72.54433,4/17/2017,7/31/2017
958668,7 Eleven 15405A,Convenience Store,436,Newton St, ,South Hadley,MA,1075,2343,HAMPSHIRE,42.23442,-72.58403,9/3/2010,9/2/2024
1090026,7 Eleven 32490J,Convenience Store,60,King St, ,Northampton,MA,1060,3222,HAMPSHIRE,42.32064,-72.63096,5/22/2013,1/5/2015
383215,7-ELEVEN 22397C,Convenience Store,97,Union St, ,Easthampton,MA,1027,1419,HAMPSHIRE,42.26665,-72.66975,12/4/2000,7/11/2021
1462161,7-Eleven 22397H,Convenience Store,97,Union St,,Easthampton,MA,1027,1419,HAMPSHIRE,42.26693,-72.66965,7/12/2021, 
1576197,7-Eleven 15405J,Convenience Store,426,Newton Street, ,South Hadley,MA,1075, ,HAMPSHIRE,42.23416,-72.58452,12/20/2023,8/20/2024
1610743,7-Eleven 15405B,Convenience Store,426,Newton St,,South Hadley,MA,1075,2343,HAMPSHIRE,42.23416,-72.58452,9/5/2024, 
583238,7-ELEVEN #32490B  ,Convenience Store,60,King St, ,Northampton,MA,1060,3222,HAMPSHIRE,42.32064,-72.63096,6/18/2001,5/21/2013
980551,ALDI 73023,Supermarket,354,Russell St, ,Hadley,MA,1035,9538,HAMPSHIRE,42.3597,-72.55361,11/18/2010, 
1541287,ALDI 73026,Supermarket,303,King St,Building 2,Northampton,MA,1060,2370,HAMPSHIRE,42.33393,-72.63525,3/16/2023, 
1117485,All Things Local Cooperative Market  ,Medium Grocery Store,104,N Pleasant St, ,Amherst,MA,1002,1703,HAMPSHIRE,42.37768,-72.51995,1/29/2014,9/26/2016
1215477,"Amherst Center Store, Inc.  ",Convenience Store,259,Triangle St, ,Amherst,MA,1002,2144,HAMPSHIRE,42.3812,-72.51879,10/16/2015,7/1/2020
1152571,Amherst Farmers Market  ,Farmers' Market,100,Spring St, ,Amherst,MA,1002,2332,HAMPSHIRE,42.37479,-72.51477,8/8/2014,11/23/2018
816932,Amherst Grocery Store  ,Convenience Store,319,Main St, ,Amherst,MA,1002,2335,HAMPSHIRE,42.37587,-72.5138,4/12/2007,12/6/2011
929308,Amherst Market Inc  ,Convenience Store,259,Triangle St, ,Amherst,MA,1002,2144,HAMPSHIRE,42.38121,-72.51878,3/1/2010,9/29/2015
1597963,Amherst Mobile Market Inc  ,Delivery Route,990,N Pleasant St,Apt A110,Amherst,MA,1002,3903,HAMPSHIRE,42.40331,-72.53303,7/11/2024, 
1306366,Amherst Winter Farmers Market  ,Farmers' Market,367,Russell St,Hampshire Mall,Hadley,MA,1035, ,HAMPSHIRE,42.35824,-72.54976,12/2/2017,9/20/2019
1306366,Amherst Winter Farmers Market  ,Farmers' Market,367,Russell St,Hampshire Mall,Hadley,MA,1035, ,HAMPSHIRE,42.35824,-72.54976,10/28/2019,12/6/2023
927227,AMNA TRADING INC  ,Convenience Store,776,N King St, ,Northampton,MA,1060,1127,HAMPSHIRE,42.36237,-72.63857,12/28/2009,3/6/2012
286105,ASIAN-AMERICAN GROCERIES  ,Medium Grocery Store,206,Russell St,Ste 6,Hadley,MA,1035,9567,HAMPSHIRE,42.3446,-72.57796,12/10/1997,12/9/2007
286105,ASIAN-AMERICAN GROCERIES  ,Medium Grocery Store,206,Russell St,Ste 6,Hadley,MA,1035,9567,HAMPSHIRE,42.3446,-72.57796,1/8/2008,12/21/2011
1662477,Aster & Pine Market  ,Convenience Store,189,N Pleasant St,,Amherst,MA,1002,1726,HAMPSHIRE,42.37836,-72.51965,11/19/2025, 
1268805,Atkins Farms Your Local Market  ,Large Grocery Store,113,Cowls Rd, ,Amherst,MA,1002,1015,HAMPSHIRE,42.41516,-72.53027,12/27/2016,12/16/2020
244755,ATKINS FRUIT BOWL INC  ,Super Store,1150,West St, ,Amherst,MA,1002,3327,HAMPSHIRE,42.31918,-72.52911,1/1/1930, 
335251,B & D VARIETY  ,Convenience Store,22,EAST MAIN STREET, ,HUNTINGTON,MA,1050,61,HAMPSHIRE,42.23542,-72.87353,9/4/2001,1/4/2006
1224153,B & D Variety  ,Convenience Store,22,E Main St,,Huntington,MA,1050,9707,HAMPSHIRE,42.23579,-72.87334,1/13/2016,2/19/2021
1224153,B & D Variety  ,Convenience Store,22,E Main St,,Huntington,MA,1050,9707,HAMPSHIRE,42.23579,-72.87334,8/9/2021, 
1179704,B And L Bridge Store Llc  ,Convenience Store,3,E Main St, ,Huntington,MA,1050,9782,HAMPSHIRE,42.23501,-72.87714,12/19/2014,12/13/2017
1179704,B And L Bridge Store Llc  ,Convenience Store,3,E Main St, ,Huntington,MA,1050,9782,HAMPSHIRE,42.23501,-72.87714,8/14/2018,4/11/2019
824867,Beet Route Mobile Market  ,Farmers' Market,34-B,Main St,PO Box 323,Goshen,MA,1032, ,HAMPSHIRE,42.44026,-72.79956,6/19/2007,5/17/2009
1504109,Belchertown Farmers And Artisans Market 46-5562936,Farmers' Market,25,Park St,,Belchertown,MA,1007,9591,HAMPSHIRE,42.27789,-72.40108,5/31/2022, 
1247027,"Belchertown Farmers And Artisans Market, Inc.  ",Farmers' Market,2,Jabish St,,Belchertown,MA,1007,9840,HAMPSHIRE,42.27684,-72.40088,6/5/2016,9/20/2019
1247027,"Belchertown Farmers And Artisans Market, Inc.  ",Farmers' Market,2,Jabish St,,Belchertown,MA,1007,9840,HAMPSHIRE,42.27684,-72.40088,10/28/2019,11/23/2020
1515361,Big Basket Market  ,Convenience Store,19,Montague Rd,,Amherst,MA,1002,1027,HAMPSHIRE,42.41103,-72.53006,10/5/2022,8/27/2025
361359,Big E's Foodland Inc  ,Combination Grocery/Other,11,Union St, ,Easthampton,MA,1027,1417,HAMPSHIRE,42.27002,-72.67209,1/1/1930, 
1194392,Big Lots 1493,Combination Grocery/Other,178,N King St, ,Northampton,MA,1060,1120,HAMPSHIRE,42.34279,-72.64175,4/9/2015,2/12/2025
1521469,Big Y Express 92,Convenience Store,73,Russell St, ,Hadley,MA,1035,9423,HAMPSHIRE,42.34057,-72.60185,10/5/2022, 
1521473,Big Y Express 112,Convenience Store,467,Newton St, ,South Hadley,MA,1075,2017,HAMPSHIRE,42.23579,-72.58283,10/5/2022, 
561376,Big Y Supermarkets 21,Super Store,148,West St, ,Ware,MA,1082,1448,HAMPSHIRE,42.25419,-72.25201,1/1/1930, 
319610,Big Y Supermarkets 11,Super Store,10,College Highway,Unit 10,Southampton,MA,1073,9330,HAMPSHIRE,42.25255,-72.69855,1/1/1930, 
368201,Big Y Supermarkets 07,Super Store,136,N King St, ,Northampton,MA,1060,1120,HAMPSHIRE,42.34101,-72.64227,1/1/1930, 
284079,Big Y Supermarkets 50,Super Store,44,Willimansett St, ,South Hadley,MA,1075, ,HAMPSHIRE,42.22276,-72.57204,1/1/1930, 
599661,Big Y Supermarkets 46,Super Store,175,University Dr, ,Amherst,MA,1002,2231,HAMPSHIRE,42.36813,-72.53355,8/27/1998, 
609116,BIG Y WORLD CLASS 67,Super Store,501,Newton St, ,South Hadley,MA,1075,2017,HAMPSHIRE,42.23666,-72.58277,3/24/2003,2/13/2013
227824,BIRDS STORE  ,Small Grocery Store,94,Maple St,,Florence,MA,1062,1294,HAMPSHIRE,42.33521,-72.67223,1/6/1998, 
1561071,BP  ,Convenience Store,18,West St,,Ware,MA,1082,1436,HAMPSHIRE,42.25978,-72.24379,9/28/2023, 
1560625,Brookside Mart Inc  ,Convenience Store,131,West St,,Ware,MA,1082,1415,HAMPSHIRE,42.25651,-72.25096,10/12/2023, 
1615500,Bruso Liquor Mart  ,Convenience Store,144,Main St,,Ware,MA,1082,1320,HAMPSHIRE,42.26048,-72.24317,10/23/2024, 
446959,Bruso's Liquor Mart  ,Convenience Store,144,Main St, ,Ware,MA,1082,1320,HAMPSHIRE,42.26052,-72.24223,3/29/2002,9/24/2024
1057187,Burgy Farmers Market  ,Farmers' Market,2,Williams St, ,Williamsburg,MA,1096,9427,HAMPSHIRE,42.39274,-72.73045,7/18/2012,3/23/2017
849305,Carlitas Grocery  ,Convenience Store,206,Russell St Ste 7, ,Hadley,MA,1035,9567,HAMPSHIRE,42.3446,-72.57796,5/30/2008,7/6/2008
981542,Casablanca Halal Market  ,Small Grocery Store,206,Russell St,Ste 8,Hadley,MA,1035,9567,HAMPSHIRE,42.3446,-72.57796,3/22/2011,3/12/2014
316693,CHECKERS GENERAL STORE  ,Convenience Store,2,Stadler St, ,Belchertown,MA,1007,9848,HAMPSHIRE,42.27254,-72.41016,11/15/1994,10/15/2007
833589,Checkers General Store  ,Convenience Store,2,Stadler St, ,Belchertown,MA,1007,9848,HAMPSHIRE,42.27254,-72.41016,10/16/2007,4/25/2016
1031480,Chesterfield General Store  ,Convenience Store,432,Main Rd, ,Chesterfield,MA,1012,9708,HAMPSHIRE,42.39231,-72.84578,12/1/2011,12/9/2014
1278446,Convenience Plus 3711,Convenience Store,506,Pleasant St, ,Northampton,MA,1060,3919,HAMPSHIRE,42.31135,-72.6242,3/27/2017, 
